Digit,Cost,Win or Fail
4,0.07760000000000002,win
7,0.037700000000000004,win
3,0.030600000000000002,win
9,0.2283,win
8,0.12170000000000002,win
8,0.07550000000000001,win
4,0.061399999999999996,win
7,0.010700000000000001,win
1,0.001,win
2,0.49929999999999997,win
1,0.0032,win
2,0.009199999999999998,win
2,0.5363,fail
3,0.014500000000000002,win
2,1.7751000000000001,fail
3,0.19989999999999997,win
2,0.34750000000000003,win
3,0.0733,win
9,0.2115,win
1,0.0027000000000000006,win
7,1.4967999999999997,fail
4,0.1867,win
0,0.0214,win
3,0.012400000000000001,win
5,0.0125,win
5,0.05149999999999998,win
8,0.47540000000000004,win
6,0.017800000000000003,win
3,0.43970000000000004,win
2,0.9803,fail
6,0.032799999999999996,win
7,0.0079,win
6,0.013800000000000003,win
6,0.0047,win
3,0.7539999999999999,fail
2,0.2264,win
7,0.027600000000000003,win
8,1.7697,fail
1,0.0017000000000000001,win
1,0.0026,win
7,1.1361,fail
5,0.0221,win
6,0.0084,win
4,0.0442,win
9,0.1184,win
5,0.6875,fail
1,1.6489,fail
3,0.20270000000000002,win
3,0.3761,win
4,1.1208999999999998,fail
7,0.9967,fail
8,0.0262,win
9,0.22849999999999998,win
1,0.004,win
1,0.0055,win
6,1.4466999999999999,fail
9,0.13150000000000003,win
1,0.0026999999999999997,win
4,0.204,win
4,0.9729,fail
5,0.20439999999999997,win
4,0.020100000000000003,win
0,0.004800000000000001,win
6,0.005900000000000001,win
2,0.0159,win
2,0.4976999999999999,win
3,0.42489999999999994,win
1,0.005,win
5,0.2067,win
1,0.0013000000000000002,win
2,0.1032,win
0,0.0081,win
3,0.9688,fail
8,0.11180000000000001,win
1,0.0013000000000000002,win
2,0.3803,win
6,0.08510000000000001,win
7,0.048400000000000006,win
1,0.018000000000000002,win
6,0.2785,win
2,0.24519999999999997,win
3,0.11149999999999999,win
9,0.22579999999999997,win
0,0.0176,win
1,0.0073,win
2,0.004,win
2,0.09980000000000001,win
0,0.0175,win
8,0.9199999999999999,fail
9,0.8851000000000001,fail
9,0.6537,fail
0,0.0105,win
2,0.0532,win
5,0.1184,win
1,0.04839999999999999,win
9,0.2101,win
7,0.11140000000000001,win
8,0.5172,win
1,0.002,win
0,0.009999999999999998,win
4,0.056900000000000006,win
1,0.004300000000000001,win
7,0.6883,fail
9,0.0993,win
6,1.1785999999999999,fail
4,0.0819,win
2,0.3181,win
6,0.1269,win
8,0.059800000000000006,win
1,0.058399999999999994,win
3,0.29050000000000004,win
7,0.1065,win
5,0.232,win
4,0.4419,win
4,0.30180000000000007,win
1,0.0014000000000000002,win
8,0.14279999999999998,win
1,0.0024,win
3,1.202,fail
8,0.35240000000000005,win
1,0.0014000000000000002,win
2,0.12040000000000001,win
5,0.6810999999999998,win
8,0.2816,win
0,0.9015000000000002,fail
6,0.05720000000000001,win
2,0.027800000000000002,win
1,0.005000000000000001,win
1,0.0009000000000000001,win
7,1.159,fail
1,0.0111,win
5,0.0683,win
3,0.045700000000000005,win
4,0.36529999999999996,win
6,0.28700000000000003,win
9,0.6870000000000002,win
5,0.2597,win
0,0.06910000000000001,win
9,0.06390000000000001,win
2,0.066,win
2,0.9925999999999999,fail
4,0.3194000000000001,win
8,0.08390000000000002,win
2,0.0019,win
1,0.0044,win
7,0.0485,win
2,0.0188,win
4,0.0989,win
9,0.12240000000000002,win
4,0.1784,win
4,0.041800000000000004,win
0,0.0043,win
3,1.4021,fail
9,0.12160000000000003,win
2,0.020600000000000004,win
2,0.020000000000000004,win
3,0.029500000000000002,win
3,0.041499999999999995,win
8,1.0356,fail
3,0.1305,win
5,0.06280000000000001,win
7,0.050600000000000006,win
3,1.0584,fail
5,1.1246999999999998,fail
8,0.1318,win
1,0.0019000000000000002,win
2,0.6225999999999999,fail
4,0.6373000000000001,fail
4,0.4155,win
6,0.9012000000000001,fail
4,0.13149999999999995,win
9,0.16160000000000002,win
5,0.4713,win
1,0.0038,win
0,0.0036999999999999997,win
6,0.018500000000000003,win
9,0.0748,win
5,0.2655,win
9,0.3049,win
5,0.34969999999999996,win
9,0.7579,fail
7,1.13,fail
3,0.8039999999999999,fail
8,0.44229999999999997,win
0,0.0366,win
3,0.0812,win
7,0.8255,fail
1,0.0024999999999999996,win
3,0.06069999999999999,win
6,0.0886,win
7,0.017,win
8,0.7445,fail
5,0.0104,win
9,0.5911000000000001,fail
7,0.026900000000000004,win
9,0.45530000000000004,win
6,0.006300000000000002,win
9,1.6184999999999998,fail
6,0.0465,win
3,0.0484,win
7,0.012400000000000001,win
4,0.046200000000000005,win
4,1.8671999999999997,fail
5,0.03439999999999999,win
3,1.7653,fail
5,0.026299999999999997,win
4,0.3983,win
7,0.044000000000000004,win
8,0.062,win
7,1.1828,fail
8,0.43879999999999997,win
0,0.29910000000000003,win
7,0.020900000000000002,win
6,0.013599999999999998,win
8,1.0561,fail
8,1.1911999999999998,fail
7,0.027200000000000002,win
3,0.11040000000000001,win
3,0.8119000000000001,win
1,0.0021,win
9,0.7866000000000001,fail
5,0.3002,win
2,0.013,win
7,0.0281,win
3,0.028400000000000005,win
5,0.3209,win
1,0.0014000000000000002,win
1,0.0034000000000000007,win
2,0.0203,win
1,0.0015000000000000002,win
4,0.08230000000000001,win
7,0.020900000000000002,win
4,0.13029999999999997,win
7,0.20509999999999998,win
5,0.11309999999999999,win
4,0.44650000000000006,win
5,0.0745,win
4,0.22850000000000004,win
0,0.066,win
8,1.1359,fail
3,0.4487,win
6,0.0108,win
9,0.0824,win
6,0.14429999999999998,win
0,0.024300000000000002,win
2,0.0122,win
7,0.08130000000000003,win
4,0.053200000000000004,win
4,0.13540000000000002,win
4,0.9551000000000001,fail
4,0.0908,win
6,0.0211,win
6,0.0067,win
4,0.18079999999999996,win
7,0.32389999999999997,win
9,0.06509999999999999,win
3,0.31720000000000004,win
4,0.152,win
5,0.12260000000000001,win
5,0.08760000000000001,win
8,0.048600000000000004,win
7,0.013400000000000002,win
3,0.07150000000000001,win
7,0.8985000000000001,fail
2,0.0157,win
7,0.014,win
0,0.6188999999999998,fail
2,0.0079,win
4,0.6346999999999999,win
1,0.0014000000000000002,win
1,0.0015,win
6,1.5356,fail
6,0.0538,win
9,0.29280000000000006,win
2,0.09830000000000001,win
8,0.4117,win
7,0.022400000000000003,win
2,0.0119,win
0,0.0253,win
1,0.0024,win
5,0.6958000000000001,fail
0,0.8019000000000001,win
9,0.9163000000000001,fail
1,0.0014000000000000002,win
7,0.9889999999999999,fail
0,0.024100000000000003,win
6,0.027600000000000003,win
0,0.10410000000000001,win
8,0.9388,fail
6,0.0284,win
8,1.2957,fail
1,0.0009000000000000002,win
8,0.8779,fail
0,0.004200000000000001,win
3,1.3246999999999998,fail
3,0.008,win
7,1.0229,fail
2,0.037200000000000004,win
3,0.35120000000000007,win
6,0.6972000000000002,win
2,0.0038000000000000004,win
1,0.0021999999999999997,win
6,0.2595,win
1,0.0021,win
1,0.0014000000000000002,win
3,0.3432,win
7,0.1187,win
9,0.8604,fail
0,0.0062,win
8,0.7207999999999999,win
0,0.0559,win
5,0.019,win
4,0.05679999999999999,win
0,0.8507,fail
2,0.9682999999999999,fail
8,0.11470000000000001,win
7,1.4414,fail
2,0.13190000000000002,win
9,1.3424999999999998,fail
8,0.0457,win
4,0.0466,win
0,0.0032,win
9,0.9938,fail
5,1.3158999999999998,fail
8,1.1419000000000001,fail
5,0.04950000000000001,win
1,0.0018000000000000002,win
2,0.18160000000000004,win
1,0.0009000000000000002,win
3,0.1331,win
1,0.05449999999999999,win
7,1.3864,fail
4,0.6083000000000001,fail
5,0.1928,win
7,0.018000000000000002,win
