Digit,Cost,Win or Fail
8,0.0007000000000000001,win
2,0.0001,win
5,0.09129999999999999,win
4,0.0011,win
8,0.0559,win
8,0.31670000000000004,win
4,0.0007000000000000001,win
0,0.014899999999999998,win
0,0.0001,win
2,0.35509999999999997,win
3,0.0026,win
2,0.0036999999999999997,win
7,0.006300000000000001,win
7,0.4866000000000001,win
0,0.0055,win
8,1.2981000000000003,fail
7,0.0001,win
4,0.0005,win
4,0.0051,win
7,0.0316,win
9,0.0019,win
6,0.001,win
9,0.007600000000000002,win
0,0.0006000000000000001,win
9,0.0212,win
8,0.0007000000000000001,win
0,0.0072,win
4,0.6498999999999999,fail
6,0.0004,win
0,0.0005,win
6,0.00030000000000000003,win
3,1.1828,fail
5,0.0030000000000000005,win
4,0.8499999999999999,fail
8,0.4059999999999999,win
3,0.0,win
3,0.0014,win
9,0.0079,win
3,0.0006000000000000001,win
3,0.0046,win
3,1.0218999999999998,fail
7,0.0,win
8,0.0006000000000000001,win
0,0.0001,win
8,0.0289,win
2,0.13910000000000003,win
1,0.0001,win
7,0.0034000000000000007,win
0,0.0002,win
6,0.0002,win
5,0.0175,win
4,0.0381,win
3,0.0011,win
8,1.6006,fail
0,0.0002,win
9,0.0182,win
6,0.0001,win
3,0.0026,win
8,0.007500000000000001,win
0,0.006800000000000001,win
9,0.0011,win
9,0.0005,win
6,0.0002,win
8,0.0014,win
6,0.0,win
8,0.0072,win
5,0.0115,win
7,0.10120000000000001,win
8,0.0868,win
6,0.0002,win
0,0.0001,win
2,0.0057,win
4,0.7484000000000001,fail
0,0.0002,win
2,0.5002,win
2,0.9032,fail
3,0.07860000000000002,win
1,0.0006000000000000001,win
9,0.0018,win
7,0.007000000000000001,win
5,0.0011,win
1,0.3994,win
0,0.00030000000000000003,win
8,0.0031000000000000003,win
4,0.0013000000000000002,win
6,0.0001,win
2,0.28900000000000003,win
6,0.33809999999999996,win
7,0.004200000000000001,win
9,0.9663000000000002,fail
3,0.641,win
2,0.1774,win
9,0.0025000000000000005,win
8,0.005200000000000001,win
2,0.0014,win
2,0.0005,win
9,0.007400000000000001,win
2,0.0019000000000000002,win
7,0.0002,win
3,0.0018000000000000002,win
5,0.9115000000000001,fail
9,0.026600000000000002,win
1,0.0014,win
8,0.0373,win
0,0.005000000000000001,win
2,0.014899999999999998,win
0,0.0,win
5,0.0026999999999999997,win
2,0.017,win
1,0.0006000000000000001,win
3,0.0001,win
7,0.0236,win
6,0.0038,win
7,0.0001,win
1,0.0002,win
2,0.4917,win
5,0.0175,win
8,0.0461,win
0,0.0002,win
3,0.0064,win
7,1.0262999999999998,fail
2,0.9979,fail
4,0.012100000000000001,win
0,0.017400000000000002,win
9,0.0011,win
1,0.0001,win
8,0.2599,win
6,0.0001,win
7,0.0006000000000000001,win
7,0.8409,fail
4,0.0162,win
3,0.0004,win
4,0.0031,win
9,0.0018000000000000002,win
1,0.0,win
9,0.062299999999999994,win
5,0.18019999999999997,win
1,0.0001,win
7,0.0001,win
3,0.0014,win
9,0.001,win
7,0.005,win
6,0.0002,win
9,0.0051,win
1,0.0006000000000000001,win
3,0.00030000000000000003,win
7,0.9954000000000001,fail
8,0.25789999999999996,win
3,0.0017000000000000001,win
3,0.05910000000000001,win
6,0.37479999999999997,win
7,0.5637000000000001,fail
2,0.0034000000000000002,win
8,0.7396999999999999,win
5,0.030700000000000005,win
8,0.0004,win
5,0.0369,win
1,0.0,win
1,0.0005,win
4,0.0014,win
4,0.5656,fail
3,0.12570000000000003,win
1,0.005200000000000001,win
0,0.0,win
7,0.0013,win
7,0.14950000000000002,win
0,0.0002,win
7,0.0006000000000000001,win
9,0.0051,win
4,1.7316,fail
4,0.0004,win
8,0.0001,win
5,1.0833,fail
5,0.0007000000000000001,win
4,0.08010000000000002,win
0,0.0,win
8,0.022700000000000005,win
2,0.10010000000000002,win
1,0.0005,win
0,1.9802,fail
8,0.0004,win
4,0.0013000000000000002,win
5,0.9546,fail
0,0.0644,win
4,0.0008,win
0,0.0146,win
6,0.0013,win
1,0.0004,win
7,0.0357,win
3,0.0038,win
2,1.7115,fail
6,0.00030000000000000003,win
7,0.021900000000000003,win
2,0.0,win
6,0.0,win
9,0.0175,win
3,0.6069,fail
1,0.0001,win
4,0.0031000000000000003,win
6,0.005500000000000001,win
2,0.5669,win
5,0.0006000000000000001,win
4,1.5151999999999999,fail
2,1.3046,fail
0,0.0001,win
6,0.0002,win
2,0.1965,win
1,0.0001,win
7,0.0051,win
3,0.0057,win
4,0.0766,win
1,0.001,win
0,0.004,win
5,0.0018000000000000002,win
4,0.00030000000000000003,win
3,0.0005,win
1,0.0,win
1,0.0006000000000000001,win
7,0.10180000000000002,win
4,0.0006000000000000001,win
9,0.013399999999999999,win
9,0.001,win
4,0.8451000000000001,fail
8,0.040799999999999996,win
4,0.0137,win
0,0.001,win
2,0.0021000000000000003,win
4,0.0007000000000000001,win
5,0.048299999999999996,win
1,0.0001,win
1,0.0002,win
6,0.0042,win
4,0.0355,win
7,0.8336000000000001,fail
1,0.0002,win
9,0.0021000000000000003,win
4,0.011100000000000002,win
2,0.05230000000000001,win
4,0.001,win
1,0.0015,win
5,0.0171,win
5,0.0005,win
3,0.0082,win
8,0.0261,win
3,0.0067,win
1,0.00030000000000000003,win
4,0.0006000000000000001,win
5,0.011000000000000001,win
6,0.0004,win
8,0.022300000000000004,win
9,0.0036999999999999997,win
4,0.0113,win
1,0.0018000000000000002,win
5,0.03150000000000001,win
3,0.0282,win
8,0.0019000000000000002,win
0,0.0001,win
3,0.038700000000000005,win
2,0.0026000000000000003,win
5,0.0018000000000000002,win
1,0.0018000000000000002,win
2,0.0001,win
8,0.19469999999999998,win
3,0.0001,win
4,0.0031000000000000003,win
4,0.0007000000000000001,win
0,0.018300000000000004,win
8,0.0014,win
8,0.0447,win
3,0.0016,win
3,0.005000000000000001,win
1,0.0004,win
7,0.0742,win
3,0.0009,win
5,0.0281,win
9,0.0334,win
6,0.0001,win
3,0.0005,win
2,0.014800000000000004,win
6,0.011300000000000001,win
1,0.0021000000000000003,win
3,0.0017000000000000001,win
6,0.0006000000000000001,win
0,0.0002,win
7,0.0546,win
2,0.4685,win
1,0.0012000000000000001,win
7,0.0002,win
1,0.0002,win
4,0.3528,win
2,0.19619999999999999,win
4,0.1563,win
2,0.0021,win
1,0.0049,win
7,0.015300000000000003,win
9,0.005800000000000001,win
6,0.014400000000000001,win
1,0.0,win
1,0.0002,win
2,0.0727,win
4,0.0023,win
8,0.9549,fail
1,0.008599999999999998,win
7,0.0008,win
7,0.12739999999999999,win
4,0.0007000000000000001,win
8,1.1182,fail
0,0.0001,win
7,0.5519000000000001,fail
3,0.0367,win
1,0.0001,win
3,0.0141,win
1,0.0,win
0,0.0002,win
7,0.00030000000000000003,win
7,0.0006000000000000001,win
0,0.0018,win
3,0.0002,win
5,0.25730000000000003,win
5,0.4538,win
2,0.00030000000000000003,win
7,0.011700000000000002,win
6,0.0005,win
6,0.0041,win
9,0.0051,win
2,0.0051,win
8,0.0005,win
3,0.0194,win
5,0.3921,win
2,0.005500000000000001,win
2,0.0001,win
5,0.0011,win
6,0.08470000000000001,win
0,0.0,win
8,0.0255,win
2,0.0014,win
9,0.0702,win
2,0.0058000000000000005,win
8,0.0054,win
8,0.19269999999999998,win
8,0.0027000000000000006,win
8,0.018,win
7,0.0007000000000000001,win
4,1.2981,fail
9,0.41960000000000003,win
3,0.0171,win
0,0.0027,win
6,0.0166,win
6,0.0014,win
3,0.00030000000000000003,win
2,0.0001,win
1,0.0001,win
3,0.6125999999999999,fail
2,0.00030000000000000003,win
2,0.0002,win
9,0.9622,fail
3,0.047700000000000006,win
0,0.0021000000000000003,win
0,0.006500000000000001,win
5,0.0029,win
7,1.1067,fail
8,0.0087,win
1,0.0238,win
4,0.0011,win
4,0.9301999999999999,fail
6,0.0034000000000000002,win
0,0.0002,win
2,0.008199999999999999,win
9,0.0327,win
1,0.0004,win
4,0.0006000000000000001,win
7,0.0005,win
4,0.0448,win
7,0.0025,win
3,0.0004,win
9,0.0005,win
8,0.008199999999999999,win
8,0.1096,win
4,0.0811,win
7,0.0002,win
1,0.00030000000000000003,win
2,0.04699999999999999,win
1,0.0001,win
2,0.00030000000000000003,win
2,0.0527,win
3,0.0005,win
2,0.8238,fail
3,0.0015,win
2,0.7655,win
3,0.001,win
9,0.30390000000000006,win
1,0.0002,win
7,0.2984,win
4,0.00030000000000000003,win
0,0.0006000000000000001,win
3,0.0001,win
5,0.0014,win
5,0.0011,win
8,0.0006000000000000001,win
6,0.0,win
3,1.3618999999999999,fail
2,1.1501000000000001,fail
6,0.26539999999999997,win
7,0.0001,win
6,0.0,win
6,0.0025,win
3,0.0161,win
2,0.007500000000000001,win
7,0.07550000000000001,win
8,0.4455,win
1,0.0001,win
1,0.0008000000000000001,win
7,1.1601000000000001,fail
5,0.5622999999999999,win
6,0.09129999999999999,win
4,0.0005,win
9,0.011800000000000001,win
5,0.0241,win
1,1.6098,fail
3,0.2554,win
3,0.0034,win
4,1.5857,fail
7,0.2698,win
8,0.0001,win
9,0.5091,win
1,0.0027000000000000006,win
1,0.0,win
6,1.9802,fail
9,0.0338,win
1,0.0,win
4,0.0015,win
4,0.0415,win
5,0.0023,win
4,0.0004,win
0,0.0005,win
6,0.0002,win
2,0.0054,win
2,0.7463999999999998,win
3,0.0292,win
1,0.0006000000000000001,win
5,0.00030000000000000003,win
1,0.0004,win
2,0.0017000000000000001,win
0,0.0013,win
3,0.6596000000000002,win
8,0.0002,win
1,0.0001,win
2,0.3821,win
6,0.0019000000000000002,win
7,0.0002,win
1,0.013,win
6,0.057300000000000004,win
2,0.1281,win
3,0.13580000000000003,win
9,0.2686,win
0,0.0002,win
1,0.0053,win
2,0.016700000000000003,win
2,0.0006000000000000001,win
0,0.0,win
8,0.0092,win
9,0.04540000000000001,win
9,0.16080000000000003,win
0,0.0,win
2,0.0126,win
5,0.42690000000000006,win
1,0.0119,win
9,0.003,win
7,0.001,win
8,0.0133,win
1,0.0004,win
0,0.0017000000000000001,win
4,0.0136,win
1,0.0007000000000000001,win
7,0.18569999999999998,win
9,0.0182,win
6,1.8919,fail
4,0.454,win
2,0.0018000000000000002,win
6,0.0549,win
8,0.0001,win
1,0.00030000000000000003,win
3,0.0022,win
7,0.0001,win
5,0.0066,win
4,0.3617,win
4,0.07540000000000001,win
1,0.0,win
8,0.1172,win
1,0.0001,win
3,0.0097,win
8,0.0014,win
1,0.0001,win
2,0.0002,win
5,0.9621999999999999,fail
8,0.0025,win
0,0.00030000000000000003,win
6,0.0206,win
2,0.026000000000000002,win
1,0.0002,win
1,0.0009,win
7,0.9928999999999999,fail
1,0.0009000000000000001,win
5,0.0013,win
3,0.0005,win
4,0.015300000000000001,win
6,1.8693,fail
9,0.16879999999999998,win
5,0.05230000000000001,win
0,0.0001,win
9,0.0085,win
2,0.010900000000000002,win
2,0.9337,fail
4,0.45350000000000007,win
8,0.15389999999999998,win
2,0.0001,win
1,0.0002,win
7,0.09680000000000001,win
2,0.0043,win
4,0.0124,win
9,0.0040999999999999995,win
4,0.033299999999999996,win
4,0.0182,win
0,0.005400000000000001,win
3,1.1662000000000001,fail
9,0.033800000000000004,win
2,0.0004,win
2,0.0036000000000000008,win
3,0.0014,win
3,0.0017000000000000001,win
8,1.2353,fail
3,0.0025,win
5,0.0029000000000000007,win
7,0.0,win
3,0.6692,fail
5,0.058300000000000005,win
8,0.0053,win
1,0.0004,win
2,0.047200000000000006,win
4,0.005100000000000001,win
4,0.1861,win
6,0.001,win
4,0.0002,win
9,0.023299999999999998,win
5,0.0867,win
1,0.0008000000000000001,win
0,0.0005,win
6,0.0004,win
9,0.0036999999999999997,win
5,0.0035000000000000005,win
9,0.0069,win
5,0.0018000000000000002,win
9,0.10749999999999998,win
7,0.0444,win
3,1.0412,fail
8,0.0002,win
0,0.0001,win
3,0.0009,win
7,1.3847999999999998,fail
1,0.00030000000000000003,win
3,0.0055000000000000005,win
6,0.030500000000000006,win
7,0.0002,win
8,1.3205999999999998,fail
5,0.0011,win
9,0.0658,win
7,0.0006000000000000001,win
9,0.0446,win
6,0.0,win
9,1.0429,fail
6,0.001,win
3,0.014,win
7,0.0002,win
4,0.031700000000000006,win
4,1.9802,fail
5,0.0005,win
3,1.7898999999999998,fail
5,0.00030000000000000003,win
4,0.0026,win
7,0.1306,win
8,0.0004,win
7,1.2268999999999999,fail
8,0.00030000000000000003,win
0,0.005900000000000001,win
7,0.0021,win
6,0.0,win
8,0.35019999999999996,win
8,0.1276,win
7,0.07260000000000001,win
3,0.09939999999999999,win
3,0.12349999999999998,win
1,0.0004,win
9,0.005700000000000001,win
5,0.007100000000000001,win
2,0.0045,win
7,0.00030000000000000003,win
3,0.0017,win
5,0.0123,win
1,0.0001,win
1,0.0002,win
2,0.0006000000000000001,win
1,0.0,win
4,0.0007000000000000001,win
7,0.0037,win
4,0.0015,win
7,0.07180000000000002,win
5,0.0002,win
4,0.05800000000000001,win
5,0.011,win
4,0.8382999999999999,fail
0,0.0004,win
8,0.012800000000000002,win
3,0.0005,win
6,0.0002,win
9,0.3608,win
6,0.4291,win
0,0.17960000000000004,win
2,0.0036,win
7,0.006000000000000001,win
4,0.2415,win
4,0.0186,win
4,0.11980000000000002,win
4,0.0016,win
6,0.0002,win
6,0.0,win
4,0.003999999999999999,win
7,0.0193,win
9,0.0005,win
3,0.0826,win
4,0.0007000000000000001,win
5,0.0061,win
5,0.1498,win
8,0.010600000000000002,win
7,0.0005,win
3,0.0033000000000000004,win
7,0.8382999999999999,fail
2,0.004200000000000001,win
7,0.0005,win
0,0.0002,win
2,0.021,win
4,0.11200000000000002,win
1,0.001,win
1,0.0004,win
6,1.9211,fail
6,0.3113,win
9,0.006200000000000001,win
2,0.20249999999999999,win
8,0.0329,win
7,0.0012000000000000001,win
2,0.0075000000000000015,win
0,0.0,win
1,0.0004,win
5,0.0019,win
0,0.04819999999999999,win
9,0.5092000000000001,win
1,0.0002,win
7,1.1243999999999998,fail
0,0.0001,win
6,0.0042,win
0,0.004300000000000001,win
8,0.0914,win
6,0.0006000000000000001,win
8,0.5724,win
1,0.0002,win
8,0.3631,win
0,0.0,win
3,1.0979999999999999,fail
3,0.0002,win
7,0.2839,win
2,0.0002,win
3,0.6850000000000002,win
6,0.005500000000000001,win
2,0.0001,win
1,0.004300000000000001,win
6,0.0046,win
1,0.0006000000000000001,win
1,0.00030000000000000003,win
3,0.0028,win
7,0.0234,win
9,0.11950000000000002,win
0,0.005100000000000001,win
8,0.0713,win
0,0.00030000000000000003,win
5,0.0021000000000000003,win
4,0.0007000000000000001,win
0,0.0004,win
2,1.3554,fail
8,0.0002,win
7,1.9232999999999998,fail
2,0.0034999999999999996,win
9,1.1098000000000001,fail
8,0.0029000000000000002,win
4,0.0019000000000000002,win
0,0.0002,win
9,1.8307,fail
5,0.0716,win
8,0.4345,win
5,0.010199999999999999,win
1,0.0001,win
2,0.007000000000000001,win
1,0.0,win
3,0.0605,win
1,0.004,win
7,0.22899999999999995,win
4,1.3642,fail
5,0.30590000000000006,win
7,0.0006000000000000001,win
2,0.0001,win
0,0.05079999999999999,win
9,1.5642999999999998,fail
8,0.7790999999999999,fail
8,0.0449,win
6,0.0002,win
2,0.013200000000000002,win
5,0.6284000000000001,win
4,0.4393,win
1,0.00030000000000000003,win
9,0.019299999999999998,win
2,1.2631,fail
1,0.0001,win
5,0.0004,win
8,0.002,win
7,1.7301,fail
0,0.0,win
2,0.021500000000000002,win
4,0.855,fail
4,0.0019,win
3,0.0014,win
6,0.10660000000000001,win
8,0.0006000000000000001,win
8,0.0635,win
2,0.4574,win
4,0.47370000000000007,win
0,0.0107,win
5,0.8612000000000001,fail
0,0.018600000000000002,win
4,0.5754000000000001,fail
4,0.0005,win
7,0.0007000000000000001,win
9,0.4598000000000001,win
3,0.0001,win
4,0.12349999999999998,win
1,0.0001,win
5,0.0008,win
9,0.0132,win
7,0.23599999999999996,win
3,0.0009,win
5,0.0995,win
8,0.0005,win
8,0.0015,win
0,0.0035000000000000005,win
5,0.9450999999999999,fail
3,0.0181,win
3,0.1168,win
6,0.066,win
6,0.0,win
0,0.0,win
1,0.0,win
6,0.0173,win
0,0.0,win
3,0.001,win
5,1.4169999999999998,fail
4,0.0050999999999999995,win
