Digit,Cost,Win or Fail
9,0.017599999999999998,win
0,0.012799999999999999,win
3,0.004400000000000001,win
6,0.12220000000000002,win
5,0.017499999999999998,win
5,0.0157,win
7,1.5034,fail
2,0.002,win
2,0.006400000000000001,win
7,0.0005,win
1,0.0006000000000000001,win
2,0.0426,win
8,0.0006000000000000001,win
4,0.07440000000000001,win
1,0.0016,win
7,0.0019000000000000002,win
3,0.056,win
3,0.0234,win
8,0.0255,win
8,0.643,win
7,0.0013,win
9,0.0055000000000000005,win
2,0.008699999999999998,win
2,0.0035000000000000005,win
4,0.0017000000000000001,win
1,0.0002,win
5,0.004900000000000001,win
9,1.6044,fail
8,0.0266,win
7,0.4166,win
2,0.1547,win
3,0.9138999999999999,fail
0,0.00030000000000000003,win
4,0.6794,win
4,0.0056,win
2,0.0106,win
4,0.1107,win
1,0.015100000000000002,win
9,0.006700000000000001,win
5,0.0007000000000000001,win
7,0.0040999999999999995,win
7,0.0222,win
2,0.013000000000000001,win
8,0.10030000000000001,win
2,0.0041,win
6,1.9014999999999997,fail
8,0.005500000000000001,win
5,0.5936,fail
7,0.0019000000000000002,win
7,0.0019000000000000002,win
9,0.005,win
1,0.0006000000000000001,win
8,0.1022,win
1,0.00030000000000000003,win
8,0.042100000000000005,win
0,0.0066,win
3,0.39749999999999996,win
0,0.0002,win
1,0.0002,win
9,0.0030999999999999995,win
9,0.06040000000000001,win
4,0.03370000000000001,win
1,0.0002,win
8,0.001,win
2,0.0398,win
1,0.0002,win
2,0.026099999999999998,win
9,0.004700000000000001,win
7,0.9688,fail
5,0.0,win
9,0.0037000000000000006,win
2,0.0012000000000000001,win
6,0.014000000000000002,win
4,0.0152,win
1,0.0127,win
5,0.06219999999999999,win
8,1.4949999999999999,fail
2,0.0194,win
9,0.006300000000000001,win
2,0.0007000000000000001,win
0,0.0007000000000000001,win
4,0.0373,win
0,0.0001,win
0,0.0039,win
2,0.001,win
8,0.0161,win
4,0.22509999999999994,win
7,0.15760000000000002,win
1,0.00030000000000000003,win
2,0.6934,fail
4,0.0179,win
0,0.8578,fail
2,0.007000000000000001,win
7,0.018800000000000004,win
4,0.005900000000000001,win
3,0.00030000000000000003,win
3,0.0018,win
0,0.0011,win
0,0.0024000000000000002,win
3,0.1412,win
1,0.00030000000000000003,win
9,0.0955,win
6,0.006200000000000001,win
5,0.20659999999999998,win
2,0.8836999999999999,fail
5,0.011,win
9,1.5960999999999999,fail
2,1.734,fail
9,0.003,win
3,0.038700000000000005,win
0,0.2068,win
4,0.7249,fail
2,0.088,win
0,0.009399999999999999,win
7,0.005900000000000001,win
1,0.0002,win
1,0.0001,win
2,0.19,win
1,0.0001,win
5,0.0022,win
3,0.0004,win
3,0.0657,win
9,0.0194,win
7,0.0024000000000000002,win
8,0.050499999999999996,win
6,0.0022999999999999995,win
5,1.1811,fail
6,1.897,fail
1,0.0002,win
3,0.0088,win
8,0.1867,win
1,0.00030000000000000003,win
0,0.0523,win
5,0.0937,win
1,0.0014,win
3,0.5704,fail
1,0.00030000000000000003,win
5,0.017499999999999998,win
5,1.1973999999999998,fail
6,0.0004,win
1,0.00030000000000000003,win
8,0.0019000000000000002,win
5,0.0004,win
1,0.0007000000000000001,win
7,0.8343999999999999,win
9,0.0653,win
4,0.0075000000000000015,win
6,0.0007000000000000001,win
2,1.6763,fail
2,0.1607,win
5,0.0302,win
0,0.0018000000000000002,win
6,0.006100000000000001,win
5,0.005500000000000001,win
6,0.04700000000000001,win
3,0.0211,win
7,0.011500000000000002,win
2,0.0037999999999999996,win
0,0.0011,win
8,0.0015,win
8,0.0146,win
5,0.0057,win
4,0.2445,win
1,0.0001,win
1,0.0001,win
4,0.0082,win
0,0.1252,win
3,0.009399999999999999,win
3,0.019499999999999997,win
7,0.0042,win
6,0.0006000000000000001,win
1,0.0001,win
6,0.025199999999999997,win
2,0.0173,win
1,0.0012000000000000001,win
9,0.0695,win
2,0.0004,win
8,0.0005,win
6,0.0014,win
1,0.00030000000000000003,win
9,0.009199999999999998,win
5,0.005600000000000001,win
2,0.0008,win
5,0.0059,win
4,0.011300000000000001,win
4,0.0024000000000000002,win
2,0.0157,win
8,0.0025,win
3,0.0025,win
8,0.8099999999999999,fail
2,0.6595,fail
4,0.0046,win
5,0.339,win
0,0.00030000000000000003,win
3,0.0013000000000000002,win
1,0.00030000000000000003,win
7,0.0028000000000000004,win
7,0.0035000000000000005,win
5,0.7651,fail
7,0.0042,win
9,0.008599999999999998,win
7,0.0055000000000000005,win
1,0.0002,win
9,0.0091,win
2,0.0007000000000000001,win
1,0.0002,win
4,0.0511,win
2,0.7806,fail
9,0.0031000000000000003,win
2,0.0015,win
0,0.0014,win
4,0.8699000000000001,fail
9,0.09380000000000002,win
1,0.0002,win
4,0.022100000000000005,win
8,0.5527999999999998,win
1,0.0001,win
8,0.0018000000000000002,win
4,0.22959999999999997,win
5,0.5725,fail
9,0.008899999999999998,win
8,0.0037999999999999996,win
8,0.001,win
3,0.007200000000000001,win
7,0.0051,win
6,0.0146,win
0,0.0002,win
0,0.006600000000000001,win
3,0.0033,win
0,1.3858000000000001,fail
2,0.6633,fail
6,1.9413999999999998,fail
6,0.009899999999999999,win
4,0.9491,fail
9,1.8062999999999998,fail
3,0.3153,win
3,0.001,win
3,0.0007000000000000001,win
2,0.0018000000000000002,win
3,0.2082,win
9,0.0034000000000000007,win
1,0.0002,win
2,0.3864,win
6,1.4619000000000002,fail
8,0.0035000000000000005,win
0,0.0018000000000000002,win
5,0.0427,win
6,0.005300000000000001,win
6,0.0042,win
6,0.00030000000000000003,win
3,0.2853,win
8,0.049100000000000005,win
8,0.0643,win
2,0.004,win
7,0.5812999999999999,win
5,0.0352,win
8,0.0007000000000000001,win
9,0.0019,win
6,0.0001,win
1,0.00030000000000000003,win
8,0.0504,win
4,0.007,win
1,0.0004,win
2,0.00030000000000000003,win
5,1.6423999999999999,fail
9,1.2006000000000001,fail
1,0.0008000000000000001,win
9,0.0039000000000000007,win
7,0.018600000000000002,win
5,1.7051999999999998,fail
4,0.0029,win
0,0.008499999999999999,win
8,0.1046,win
9,0.006700000000000001,win
9,0.3922,win
1,0.0002,win
0,0.25229999999999997,win
5,0.0033000000000000004,win
2,0.0198,win
3,0.0018000000000000002,win
7,0.0019000000000000002,win
8,0.969,fail
9,0.0026,win
4,1.2599,fail
0,0.6507,fail
6,0.0274,win
3,0.0018,win
9,0.0021,win
5,1.7051999999999998,fail
2,0.0008,win
1,0.0001,win
3,0.09980000000000001,win
1,0.015399999999999999,win
3,1.8287,fail
6,0.19410000000000002,win
5,0.20549999999999996,win
7,0.0071,win
4,1.3918,fail
2,0.0811,win
2,0.0019000000000000002,win
6,0.25459999999999994,win
3,0.9810999999999999,fail
2,1.3786,fail
6,0.0004,win
5,0.030400000000000007,win
4,0.0456,win
8,0.0013,win
9,0.026900000000000004,win
7,0.143,win
1,0.0408,win
3,0.018800000000000004,win
0,0.0035000000000000005,win
3,0.0195,win
8,0.006700000000000001,win
3,0.23679999999999998,win
1,0.00030000000000000003,win
9,0.010400000000000003,win
3,1.2158,fail
4,0.21820000000000003,win
4,0.0038999999999999994,win
6,0.0019000000000000002,win
4,0.11050000000000001,win
2,1.0751,fail
1,0.0001,win
8,0.0015,win
2,0.0006000000000000001,win
5,0.0007000000000000001,win
4,0.002,win
8,0.033100000000000004,win
8,0.09410000000000002,win
4,0.011600000000000003,win
0,0.45470000000000005,win
0,0.0005,win
2,0.142,win
3,0.23360000000000003,win
2,0.0011,win
7,0.4527,win
7,2.0238,fail
0,0.7849999999999999,fail
8,0.6083000000000001,fail
7,0.0216,win
4,0.0614,win
4,0.0015,win
7,0.2484,win
9,0.0031000000000000003,win
6,0.0006000000000000001,win
9,0.0174,win
0,0.0006000000000000001,win
9,0.015000000000000003,win
8,0.0007000000000000001,win
0,0.0005,win
4,1.7684000000000002,fail
6,0.0013000000000000002,win
0,0.0030000000000000005,win
6,0.0013000000000000002,win
3,0.4106,win
5,0.038,win
4,0.04590000000000001,win
8,0.013900000000000001,win
3,0.00030000000000000003,win
3,0.0007,win
9,0.0044,win
3,0.001,win
3,0.0471,win
3,0.9185000000000001,fail
7,0.0017000000000000001,win
8,0.001,win
0,0.0014,win
8,0.6953,fail
2,0.0036000000000000008,win
1,0.0002,win
7,0.0045000000000000005,win
0,0.0004,win
6,0.0016,win
5,0.10550000000000001,win
4,0.027800000000000002,win
3,0.004699999999999999,win
8,1.7902999999999998,fail
0,0.0005,win
9,0.045500000000000006,win
6,0.009899999999999999,win
3,0.4869,win
8,0.025500000000000002,win
0,0.0317,win
9,0.0508,win
9,0.0055,win
6,0.00030000000000000003,win
8,0.0039000000000000007,win
6,0.0013,win
8,0.0176,win
5,0.0294,win
7,0.033900000000000007,win
8,0.014,win
6,0.0008,win
0,0.0641,win
2,0.0747,win
4,0.4834000000000001,win
0,0.015,win
2,0.7248000000000001,fail
2,1.0425,fail
3,0.7221999999999998,win
1,0.12309999999999999,win
9,0.0022,win
7,0.0023,win
5,0.005600000000000001,win
1,0.2056,win
0,0.0007000000000000001,win
8,0.052000000000000005,win
4,0.0014,win
6,0.00030000000000000003,win
2,0.37060000000000004,win
6,0.0081,win
7,0.0006000000000000001,win
9,0.41790000000000005,win
3,1.8182,fail
2,1.0307,fail
9,0.0062,win
8,0.0057,win
2,0.0017,win
2,0.0002,win
9,0.008000000000000002,win
2,0.0105,win
7,0.0044,win
3,0.0028000000000000004,win
5,0.05430000000000001,win
9,0.044500000000000005,win
1,0.00030000000000000003,win
8,0.0107,win
0,0.0122,win
2,0.004300000000000001,win
0,0.0005,win
5,0.19029999999999997,win
2,1.105,fail
1,0.0002,win
3,0.0004,win
7,0.002,win
6,0.046200000000000005,win
7,0.0028000000000000004,win
1,0.0007000000000000001,win
2,0.7383999999999998,fail
5,0.033800000000000004,win
8,0.17850000000000002,win
0,0.0004,win
3,0.12660000000000002,win
7,0.046,win
2,1.8356,fail
4,0.0043,win
0,0.059899999999999995,win
9,0.007600000000000001,win
1,0.0001,win
8,0.0025,win
6,0.0011,win
7,0.0631,win
7,0.5775999999999999,win
4,0.5141,win
3,0.0026000000000000003,win
4,0.0757,win
9,0.0046,win
1,0.0001,win
9,0.0824,win
5,0.6292,fail
1,0.0002,win
7,0.0015,win
3,0.0006000000000000001,win
9,0.006600000000000001,win
7,0.007300000000000001,win
6,0.0030000000000000005,win
9,0.0058000000000000005,win
1,0.0002,win
3,0.003,win
7,0.4719,win
8,0.16040000000000001,win
3,0.0015,win
3,0.5628,fail
6,0.010199999999999999,win
7,1.4022000000000001,fail
2,0.015799999999999998,win
8,1.5256999999999998,fail
5,0.0228,win
8,0.0005,win
5,1.1302,fail
1,0.0002,win
1,0.0037,win
4,0.0008,win
4,0.07950000000000002,win
3,0.35420000000000007,win
1,0.0045000000000000005,win
0,0.0030000000000000005,win
7,0.0031000000000000003,win
7,0.0482,win
0,0.0002,win
7,0.0018000000000000002,win
9,0.011199999999999998,win
4,1.2331,fail
4,0.0391,win
8,0.0012000000000000001,win
5,0.0524,win
5,0.0008000000000000001,win
4,0.0030000000000000005,win
0,0.26039999999999996,win
8,0.022300000000000004,win
2,0.0434,win
1,0.1573,win
0,1.4283000000000001,fail
8,0.0007000000000000001,win
4,0.010100000000000001,win
5,1.9273,fail
0,0.739,fail
4,0.0026,win
0,0.34280000000000005,win
6,0.0256,win
1,0.0001,win
7,0.0211,win
3,0.0519,win
2,0.2467,win
6,0.0048000000000000004,win
7,0.005400000000000001,win
2,0.0006000000000000001,win
6,0.0001,win
9,0.0086,win
3,0.19379999999999997,win
1,0.00030000000000000003,win
4,0.007000000000000001,win
6,0.06259999999999999,win
2,0.17149999999999999,win
5,0.0014000000000000002,win
4,1.8245999999999998,fail
2,1.2515999999999998,fail
0,0.00030000000000000003,win
6,0.0004,win
2,0.001,win
1,0.0002,win
7,0.010500000000000002,win
3,0.009600000000000001,win
4,0.4293,win
1,0.0016,win
0,0.0107,win
5,0.10759999999999999,win
4,0.0034000000000000002,win
3,0.0036000000000000003,win
1,0.0001,win
1,0.00030000000000000003,win
7,0.031,win
4,0.0142,win
9,0.005500000000000001,win
9,0.038700000000000005,win
4,1.177,fail
8,0.004400000000000001,win
4,0.0108,win
0,0.0094,win
2,0.0014,win
4,0.0018,win
5,0.18819999999999998,win
1,0.0009000000000000001,win
1,0.0002,win
6,0.0026000000000000003,win
4,0.007500000000000001,win
7,1.1172,fail
1,0.00030000000000000003,win
9,0.0031000000000000003,win
4,0.0306,win
2,0.03660000000000001,win
4,0.0105,win
1,0.0004,win
5,0.042800000000000005,win
5,0.0119,win
3,0.0009000000000000001,win
8,0.2475,win
3,0.0006000000000000001,win
1,0.0001,win
4,0.0029000000000000002,win
5,0.22619999999999998,win
6,0.9407999999999999,fail
8,0.010400000000000001,win
9,0.0025,win
4,0.0132,win
1,0.0046,win
5,0.9279999999999999,fail
3,0.0043,win
8,0.0017,win
0,0.0005,win
3,0.002,win
2,0.00030000000000000003,win
5,0.0016,win
1,0.00030000000000000003,win
2,0.0005,win
8,0.1293,win
3,0.2987,win
4,0.0194,win
4,0.005800000000000001,win
0,0.053200000000000004,win
8,0.0012000000000000001,win
8,0.001,win
3,0.0004,win
3,0.0196,win
1,0.0001,win
7,0.00030000000000000003,win
3,0.0004,win
5,0.03370000000000001,win
9,0.0967,win
6,0.0013000000000000002,win
3,0.0007000000000000001,win
2,0.1851,win
6,0.0015,win
1,0.0036000000000000008,win
3,0.00030000000000000003,win
6,0.0005,win
0,0.0701,win
7,0.0046,win
2,0.07,win
1,0.0001,win
7,0.0024000000000000002,win
1,0.0002,win
4,0.9826999999999999,fail
2,0.12150000000000001,win
4,0.14500000000000002,win
2,0.7930999999999999,fail
1,0.0001,win
7,0.0247,win
9,0.005700000000000001,win
6,0.06440000000000001,win
1,0.0001,win
1,0.0018,win
2,0.7526000000000002,fail
4,0.002,win
8,1.0374,fail
1,0.0002,win
7,0.0044,win
7,0.0421,win
4,0.008,win
8,1.8114999999999999,fail
0,0.0007000000000000001,win
7,0.0064,win
3,0.0015,win
1,0.00030000000000000003,win
3,0.014699999999999998,win
1,0.0002,win
0,0.0004,win
7,0.0042,win
7,0.007200000000000001,win
0,0.21090000000000003,win
3,0.009999999999999998,win
5,0.06460000000000002,win
5,0.1906,win
2,0.001,win
7,0.07490000000000001,win
6,0.00030000000000000003,win
6,0.17879999999999996,win
9,0.0031000000000000003,win
2,0.0006000000000000001,win
8,0.002,win
3,0.069,win
5,0.22860000000000003,win
2,0.0025,win
2,0.0002,win
5,0.03280000000000001,win
6,0.132,win
0,0.0026,win
8,0.009,win
2,0.001,win
9,0.32010000000000005,win
2,0.0014,win
8,0.007200000000000001,win
8,0.0299,win
8,0.0044,win
8,0.002,win
7,0.0035000000000000005,win
4,0.12110000000000001,win
9,0.11550000000000002,win
3,0.0581,win
0,0.012100000000000001,win
6,0.0519,win
6,0.00030000000000000003,win
3,0.04630000000000001,win
2,0.0002,win
1,0.0001,win
3,1.171,fail
2,0.012399999999999998,win
2,0.0007000000000000001,win
9,0.018000000000000002,win
3,0.04610000000000001,win
0,0.00030000000000000003,win
0,0.11000000000000001,win
5,0.0011,win
7,0.8342,fail
8,0.0004,win
1,0.18749999999999997,win
4,0.0071,win
4,0.052000000000000005,win
6,0.0014,win
0,0.0567,win
2,0.0012000000000000001,win
9,0.0082,win
1,0.0005,win
4,0.0021999999999999997,win
7,0.030600000000000006,win
4,0.0046,win
7,0.0091,win
3,0.0051,win
9,0.0018,win
8,0.0006000000000000001,win
8,0.0008000000000000001,win
4,0.024200000000000003,win
7,0.0019000000000000002,win
1,0.0002,win
2,0.17119999999999996,win
1,0.0005,win
2,0.0004,win
2,0.2974,win
3,0.002,win
2,1.7999999999999998,fail
3,0.008699999999999998,win
2,1.3351,fail
3,0.0008,win
9,0.0043,win
1,0.0002,win
7,0.9616999999999999,fail
4,0.05619999999999999,win
0,0.0006000000000000001,win
3,0.0006000000000000001,win
5,0.0018,win
5,0.3091,win
8,0.0329,win
6,0.0334,win
3,1.2669,fail
2,1.0184,fail
6,0.0033000000000000004,win
7,0.0018000000000000002,win
6,0.0011,win
6,0.0006000000000000001,win
3,0.7752000000000001,fail
2,0.0055,win
7,0.0022,win
8,1.3287,fail
1,0.00030000000000000003,win
1,0.00030000000000000003,win
7,1.0455999999999999,fail
5,0.0082,win
6,0.0051,win
4,0.0017000000000000001,win
9,0.0039,win
5,0.05879999999999999,win
1,1.4450999999999996,fail
3,0.04550000000000001,win
3,0.0376,win
4,1.2283,fail
7,0.9823000000000001,fail
8,0.0007000000000000001,win
9,0.026400000000000003,win
1,0.0001,win
1,0.0018000000000000002,win
6,1.8247,fail
9,0.0168,win
1,0.0002,win
4,0.0626,win
4,0.6200999999999999,win
5,0.003,win
4,0.0021000000000000003,win
0,0.0030000000000000005,win
6,0.0002,win
2,0.0036,win
2,1.7158,fail
3,0.05280000000000001,win
1,0.0006000000000000001,win
5,0.14750000000000002,win
1,0.0002,win
2,0.014499999999999999,win
0,0.0033000000000000004,win
3,1.0539,fail
8,0.0027,win
1,0.0001,win
2,0.49560000000000004,win
6,0.005900000000000001,win
7,0.0030000000000000005,win
1,0.001,win
6,0.029200000000000004,win
2,0.0135,win
3,0.0109,win
9,0.2152,win
0,0.0007000000000000001,win
1,0.0029000000000000002,win
2,0.0007000000000000001,win
2,0.029200000000000004,win
0,0.0005,win
8,0.6849999999999999,fail
9,0.1703,win
9,0.0094,win
0,0.0024000000000000002,win
2,0.039900000000000005,win
5,0.1311,win
1,0.00030000000000000003,win
9,0.0083,win
7,0.0107,win
8,0.3663,win
1,0.00030000000000000003,win
0,0.0004,win
4,0.1069,win
1,0.0004,win
7,0.38589999999999997,win
9,0.0089,win
6,1.105,fail
4,0.0906,win
2,0.0015,win
6,0.0086,win
8,0.0082,win
1,0.0002,win
3,0.029500000000000002,win
7,0.0029,win
5,0.0815,win
4,0.0534,win
4,0.5851,win
1,0.00030000000000000003,win
8,0.035500000000000004,win
1,0.00030000000000000003,win
3,0.1416,win
8,0.0333,win
1,0.00030000000000000003,win
2,0.046099999999999995,win
5,0.7929,fail
8,0.08860000000000001,win
0,1.1362999999999999,fail
6,0.0014,win
2,0.1161,win
1,0.0004,win
1,0.00030000000000000003,win
7,1.6392000000000002,fail
1,0.0022,win
5,0.017900000000000003,win
3,0.0022,win
4,0.09580000000000001,win
6,1.5928,fail
9,0.009500000000000001,win
5,0.1287,win
0,0.0019,win
9,0.0045,win
2,0.00030000000000000003,win
2,1.1912999999999998,fail
4,0.1038,win
8,0.0026999999999999997,win
2,0.0008000000000000001,win
1,0.0009,win
7,0.6282000000000001,win
2,0.0089,win
4,0.020300000000000002,win
9,0.0023,win
4,0.030600000000000006,win
4,0.018099999999999998,win
0,0.0004,win
3,1.2351,fail
9,0.004999999999999999,win
2,0.0012000000000000001,win
2,0.0078000000000000005,win
3,0.0024000000000000002,win
3,0.0024000000000000002,win
8,0.5831000000000001,win
3,0.1689,win
5,0.0615,win
7,0.029400000000000006,win
3,1.0286,fail
5,0.9855999999999998,fail
8,0.01,win
1,0.0002,win
2,0.7398,fail
4,0.18320000000000003,win
4,0.25170000000000003,win
6,0.4788,win
4,0.0198,win
9,0.033100000000000004,win
5,1.2206,fail
1,0.0006000000000000001,win
0,0.0004,win
6,0.0015,win
9,0.009,win
5,0.0459,win
9,0.008700000000000001,win
5,0.1127,win
9,0.0103,win
7,0.011899999999999999,win
3,0.7928999999999999,fail
8,0.006600000000000001,win
0,0.0006000000000000001,win
3,0.0014,win
7,1.3798,fail
1,0.0004,win
3,0.0013000000000000002,win
6,0.0007000000000000001,win
7,0.0025,win
8,0.7263,fail
5,0.0019000000000000002,win
9,0.1634,win
7,0.0089,win
9,0.053000000000000005,win
6,0.0004,win
9,1.6922,fail
6,0.012600000000000002,win
3,0.0014,win
7,0.0033000000000000004,win
4,0.0051,win
4,1.9213999999999998,fail
5,0.005500000000000001,win
3,1.694,fail
5,0.0279,win
4,0.855,fail
7,0.28750000000000003,win
8,0.0012000000000000001,win
7,0.6683,fail
8,0.0028000000000000004,win
0,0.016399999999999998,win
7,0.0016,win
6,0.0004,win
8,0.588,win
8,1.5851000000000002,fail
7,0.0092,win
3,0.013599999999999998,win
3,0.030000000000000006,win
1,0.00030000000000000003,win
9,0.006000000000000001,win
5,0.11990000000000002,win
2,0.001,win
7,0.0069,win
3,0.0007000000000000001,win
5,0.6061000000000001,fail
1,0.0004,win
1,0.0001,win
2,0.0005,win
1,0.0001,win
4,0.0026,win
7,0.0032000000000000006,win
4,0.016800000000000002,win
7,0.0046,win
5,0.017900000000000003,win
4,0.043500000000000004,win
5,0.0016,win
4,0.23140000000000002,win
0,0.0026,win
8,0.0013,win
3,0.004200000000000001,win
6,0.0008,win
9,0.0055000000000000005,win
6,0.5079,win
0,0.0012000000000000001,win
2,0.001,win
7,0.041600000000000005,win
4,0.006500000000000001,win
4,0.0098,win
4,1.2198,fail
4,0.008,win
6,0.0021,win
6,0.0006000000000000001,win
4,0.0078000000000000005,win
7,0.1397,win
9,0.0024000000000000002,win
3,0.23149999999999996,win
4,0.0039000000000000007,win
5,0.015200000000000002,win
5,0.028700000000000003,win
8,0.0012000000000000001,win
7,0.0015,win
3,0.004200000000000001,win
7,0.8584999999999999,fail
2,0.0009000000000000001,win
7,0.0038,win
0,0.06770000000000001,win
2,0.0035000000000000005,win
4,0.9081999999999999,fail
1,0.00030000000000000003,win
1,0.00030000000000000003,win
6,1.2306,fail
6,0.037700000000000004,win
9,0.0079,win
2,0.04610000000000001,win
8,0.14379999999999998,win
7,0.015200000000000002,win
2,0.2645,win
0,0.0004,win
1,0.0004,win
5,0.0048000000000000004,win
0,0.13620000000000002,win
9,0.0877,win
1,0.0002,win
7,1.4453999999999998,fail
0,0.0009,win
6,0.0028000000000000004,win
0,0.0022,win
8,0.956,fail
6,0.002,win
8,1.3007,fail
1,0.00030000000000000003,win
8,0.311,win
0,0.0002,win
3,1.1588,fail
3,0.0004,win
7,1.5996999999999997,fail
2,0.0002,win
3,0.2747,win
6,0.39419999999999994,win
2,0.0001,win
1,0.0004,win
6,0.07060000000000001,win
1,0.0002,win
1,0.0007000000000000001,win
3,0.0032000000000000006,win
7,0.0235,win
9,0.1016,win
0,0.0032000000000000006,win
8,0.006400000000000001,win
0,0.0019,win
5,0.004200000000000001,win
4,0.0053,win
0,0.29800000000000004,win
2,0.7042000000000002,fail
8,0.0043,win
7,1.4283,fail
2,0.179,win
9,0.9492,fail
8,0.0018000000000000002,win
4,0.006200000000000001,win
0,0.0002,win
9,0.9863,fail
5,1.0155,fail
8,0.18819999999999998,win
5,0.0046,win
1,0.0082,win
2,0.0014,win
1,0.0001,win
3,0.03950000000000001,win
1,0.055,win
7,0.9422999999999999,fail
4,1.6616,fail
5,0.1795,win
7,0.0021999999999999997,win
2,0.0002,win
0,0.0593,win
9,1.1411,fail
8,0.4122,win
8,0.0011,win
6,0.0005,win
2,0.24649999999999997,win
5,0.3442,win
4,0.021400000000000006,win
