Digit,Cost,Win or Fail
9,0.0779,win
4,1.2769000000000001,fail
0,0.5748,win
6,0.013100000000000002,win
3,0.0101,win
9,0.158,win
5,1.2455,fail
2,0.011799999999999998,win
1,0.0016,win
3,0.1338,win
1,0.0394,win
3,1.6786999999999999,fail
6,0.6063000000000001,fail
5,0.09330000000000001,win
7,0.20470000000000002,win
4,1.0736999999999999,fail
2,0.037099999999999994,win
2,0.059199999999999996,win
6,0.83,win
3,1.1782,fail
2,1.4985999999999997,fail
6,0.0022999999999999995,win
5,0.0734,win
4,0.30810000000000004,win
8,0.16250000000000003,win
9,0.2563,win
7,0.4662,win
1,0.0531,win
3,0.11230000000000001,win
0,0.0149,win
3,0.046900000000000004,win
8,0.9547000000000001,fail
3,0.8884,fail
1,0.0024999999999999996,win
9,1.1256,fail
3,0.9677,fail
4,1.2108,fail
4,0.05310000000000001,win
6,0.0033000000000000004,win
4,0.06870000000000001,win
2,0.6678999999999999,fail
1,0.0034,win
8,0.1165,win
2,0.006100000000000001,win
5,0.0581,win
4,0.061099999999999995,win
8,0.7101999999999999,fail
8,0.8104000000000001,fail
4,0.09300000000000001,win
0,0.40920000000000006,win
0,0.015899999999999997,win
2,0.14540000000000003,win
3,0.3568,win
2,0.37989999999999996,win
7,1.3696,fail
7,1.8647999999999998,fail
0,0.5542999999999999,win
8,0.42060000000000003,win
7,0.009699999999999999,win
4,0.3274,win
4,0.0228,win
7,0.4312000000000001,win
9,0.0446,win
6,0.05339999999999999,win
9,0.13200000000000003,win
0,0.024399999999999998,win
9,0.05960000000000001,win
8,0.0692,win
0,0.14160000000000003,win
4,1.4465,fail
6,0.21159999999999998,win
0,0.0263,win
6,0.042499999999999996,win
3,0.2817,win
5,0.10470000000000002,win
4,0.0683,win
8,0.14140000000000003,win
3,0.11370000000000001,win
3,0.040100000000000004,win
9,0.0339,win
3,0.0234,win
3,0.408,win
3,1.2036,fail
7,0.11880000000000002,win
8,0.03319999999999999,win
0,0.0104,win
8,1.6584,fail
2,0.0082,win
1,0.0029,win
7,0.04490000000000001,win
0,0.0096,win
6,0.002,win
5,0.148,win
4,0.1286,win
3,0.0364,win
8,0.95,fail
0,0.011599999999999997,win
9,0.06770000000000001,win
6,0.0191,win
3,0.4153,win
8,0.15880000000000002,win
0,0.646,win
9,0.038200000000000005,win
9,0.18160000000000004,win
6,0.0152,win
8,0.1133,win
6,0.004999999999999999,win
8,0.10600000000000002,win
5,0.5746999999999999,win
7,0.8018,fail
8,1.1291,fail
6,0.007300000000000001,win
0,0.0956,win
2,0.0446,win
4,0.8240999999999999,fail
0,0.006,win
2,1.1907999999999999,fail
2,1.4601,fail
3,1.023,fail
1,0.015700000000000002,win
9,0.135,win
7,0.6174999999999999,win
5,0.1916,win
1,0.20589999999999997,win
0,0.0068000000000000005,win
8,0.2232,win
4,0.08480000000000001,win
6,0.0029,win
2,0.5822999999999999,win
6,0.09280000000000001,win
7,0.0187,win
9,0.2182,win
3,1.3315,fail
2,1.0018,fail
9,0.0468,win
8,0.07370000000000002,win
2,0.39869999999999994,win
2,0.005300000000000001,win
9,0.6848999999999998,fail
2,0.061200000000000004,win
7,0.053700000000000005,win
3,0.0228,win
5,1.4442000000000002,fail
9,0.13690000000000002,win
1,0.0048000000000000004,win
8,0.3868,win
0,0.23220000000000002,win
2,0.0168,win
0,0.0103,win
5,0.0675,win
2,0.3928,win
1,0.0037999999999999996,win
3,0.03180000000000001,win
7,0.0413,win
6,0.009000000000000001,win
7,0.0275,win
1,0.0062,win
2,0.6543,fail
5,0.32160000000000005,win
8,0.23670000000000002,win
0,0.106,win
3,0.0265,win
7,0.6132,win
2,1.0514,fail
4,0.0213,win
0,1.0324,fail
9,0.2495,win
1,0.0044,win
8,0.14689999999999998,win
6,0.0028000000000000004,win
7,0.08,win
7,1.0300999999999998,fail
4,0.8902,fail
3,0.05070000000000001,win
4,0.0361,win
9,0.5214,win
1,0.0047,win
9,1.0406,fail
5,0.8384,fail
1,0.0021,win
7,0.022,win
3,0.028800000000000003,win
9,0.050300000000000004,win
7,0.48159999999999986,win
6,0.0374,win
9,0.5616,win
1,0.0029000000000000002,win
3,0.10920000000000002,win
7,0.9614999999999999,fail
8,0.5425,win
3,0.0178,win
3,0.030600000000000002,win
6,0.0094,win
7,0.35509999999999997,win
2,0.1687,win
8,1.5405999999999997,fail
5,0.2528,win
8,0.113,win
5,0.8822999999999999,fail
1,0.0018000000000000002,win
1,0.024,win
4,0.0731,win
4,0.0414,win
3,1.293,fail
1,0.0073,win
0,0.0353,win
7,0.1387,win
7,0.3183000000000001,win
0,0.0357,win
7,0.031100000000000003,win
9,0.05320000000000001,win
4,0.5082,win
4,0.03740000000000001,win
8,0.0501,win
5,0.1371,win
5,0.08950000000000001,win
4,0.3916,win
0,0.7252000000000001,fail
8,0.48619999999999997,win
2,0.4179999999999999,win
1,0.3884,win
0,1.6711,fail
8,0.06450000000000002,win
4,0.04230000000000001,win
5,0.8567999999999999,fail
0,0.5111000000000001,win
4,0.0489,win
0,0.8083,fail
6,0.013900000000000003,win
1,0.0018000000000000002,win
7,0.8676999999999998,fail
3,0.18979999999999997,win
2,1.4102,fail
6,0.0689,win
7,0.4996999999999999,win
2,0.026600000000000002,win
6,0.0052000000000000015,win
9,0.05449999999999999,win
3,1.0117,fail
1,0.0019000000000000002,win
4,0.053599999999999995,win
6,0.085,win
2,0.4487,win
5,0.1411,win
4,0.8139,fail
2,1.3320999999999998,fail
0,0.0101,win
6,0.0024000000000000002,win
2,0.004900000000000001,win
1,0.0028,win
7,0.026400000000000003,win
3,0.5591999999999999,win
4,0.7654,fail
1,0.0018000000000000002,win
0,0.010899999999999998,win
5,0.44589999999999996,win
4,0.0227,win
3,0.27009999999999995,win
1,0.0018000000000000002,win
1,0.010100000000000001,win
7,0.07050000000000001,win
4,0.1409,win
9,0.0869,win
9,0.539,win
4,1.1367,fail
8,0.0364,win
4,0.23410000000000003,win
0,0.04600000000000001,win
2,0.020500000000000004,win
4,0.0315,win
5,0.7222,fail
1,0.0055000000000000005,win
1,0.0016,win
6,0.006,win
4,0.0827,win
7,0.5203000000000001,win
1,0.004200000000000001,win
9,0.07120000000000001,win
4,0.0455,win
2,0.07900000000000001,win
4,0.04820000000000001,win
1,0.010199999999999999,win
5,0.0407,win
5,0.1339,win
3,0.0339,win
8,1.3573,fail
3,0.052599999999999994,win
1,0.0019000000000000002,win
4,0.022699999999999998,win
5,0.12260000000000001,win
6,0.6351,fail
8,0.08280000000000001,win
9,0.0378,win
4,0.0463,win
1,0.0030000000000000005,win
5,0.9996999999999999,fail
3,0.0239,win
8,0.12630000000000002,win
0,0.023100000000000002,win
3,0.11100000000000002,win
2,0.0464,win
5,0.21789999999999998,win
1,0.0025999999999999994,win
2,0.0038000000000000004,win
8,1.0317,fail
3,0.6447,fail
4,0.08009999999999999,win
4,0.0343,win
0,0.8975000000000001,fail
8,0.0454,win
8,0.9165999999999999,fail
3,0.032900000000000006,win
3,0.2980999999999999,win
1,0.0039,win
7,0.10300000000000001,win
3,0.0202,win
5,0.040400000000000005,win
9,0.39310000000000006,win
6,0.038799999999999994,win
3,0.029599999999999998,win
2,0.9588,fail
6,0.2425,win
1,0.04359999999999999,win
3,0.041400000000000006,win
6,0.0131,win
0,0.0514,win
7,0.4628,win
2,0.3116,win
1,0.0018000000000000002,win
7,0.0384,win
1,0.0025999999999999994,win
4,0.6337999999999999,win
2,0.22949999999999998,win
4,0.37320000000000003,win
2,0.6309000000000001,win
1,0.0025,win
7,0.0766,win
9,0.0407,win
6,0.07300000000000001,win
1,0.0034,win
1,0.015600000000000001,win
2,0.2303,win
4,0.024700000000000003,win
8,1.4430999999999998,fail
1,0.0021999999999999997,win
7,0.009000000000000001,win
7,0.9463999999999999,fail
4,0.020399999999999998,win
8,1.0145,fail
0,0.0277,win
7,0.034600000000000006,win
3,0.027000000000000007,win
1,0.0028999999999999994,win
3,0.0463,win
1,0.0026,win
0,0.025,win
7,0.0345,win
7,0.0206,win
0,0.011,win
3,0.024,win
5,0.1732,win
5,0.7754000000000001,fail
2,0.007200000000000001,win
7,0.4396,win
6,0.007100000000000001,win
6,0.5148,win
9,0.1817,win
2,0.1983,win
8,0.0414,win
3,0.4142,win
5,0.0475,win
2,0.19540000000000002,win
2,0.2605,win
5,0.1517,win
6,0.023,win
0,0.007000000000000001,win
8,0.14179999999999998,win
2,0.0102,win
9,0.2721,win
2,0.4022,win
8,1.03,fail
8,1.1589999999999998,fail
8,0.15039999999999998,win
8,0.0906,win
7,0.0245,win
4,0.9874,fail
9,0.0634,win
3,0.6879,fail
0,0.1439,win
6,0.0049,win
6,0.0238,win
3,0.172,win
2,0.004900000000000001,win
1,0.0016,win
3,0.8804999999999998,fail
2,0.06509999999999999,win
2,0.027100000000000003,win
9,1.4295,fail
3,0.539,fail
0,0.1885,win
0,0.15259999999999999,win
5,0.031900000000000005,win
7,1.5809,fail
8,0.25980000000000003,win
1,0.5609,fail
4,0.06770000000000001,win
4,0.8565,fail
6,0.06970000000000001,win
0,0.0094,win
2,0.011600000000000001,win
9,0.5799,win
1,0.0032999999999999995,win
4,0.036000000000000004,win
7,0.019200000000000002,win
4,0.09480000000000001,win
7,0.0592,win
3,0.0145,win
9,0.038900000000000004,win
8,0.2173,win
8,0.31489999999999996,win
4,0.6186999999999999,fail
7,0.028,win
1,0.0041,win
2,0.2512,win
1,0.0021,win
2,0.0024,win
2,1.2454999999999998,fail
3,0.043000000000000003,win
2,1.653,fail
3,0.0661,win
2,1.0417,fail
3,0.09870000000000002,win
9,0.067,win
1,0.0019000000000000002,win
7,1.2367000000000001,fail
4,0.37429999999999997,win
0,0.040299999999999996,win
3,0.0265,win
5,0.026699999999999995,win
5,0.441,win
8,0.22249999999999998,win
6,0.0045000000000000005,win
3,0.08930000000000002,win
2,0.9743999999999999,fail
6,0.3671,win
7,0.0298,win
6,0.0017000000000000001,win
6,0.0062,win
3,0.9993,fail
2,0.07660000000000002,win
7,0.3995,win
8,1.1775,fail
1,0.0044,win
1,0.022600000000000002,win
7,1.1301,fail
5,0.18569999999999998,win
6,0.0026000000000000003,win
4,0.036699999999999997,win
9,0.0453,win
5,0.35180000000000006,win
1,1.9204999999999999,fail
3,0.0363,win
3,0.40140000000000003,win
4,1.3425999999999998,fail
7,0.7769000000000001,fail
8,0.0377,win
9,0.0297,win
1,0.0031000000000000003,win
1,0.017499999999999998,win
6,0.9878,fail
9,0.076,win
1,0.0039000000000000003,win
4,0.6741,fail
4,1.0180999999999998,fail
5,0.0483,win
4,0.056400000000000006,win
0,0.004900000000000001,win
6,0.0034000000000000007,win
2,0.10170000000000001,win
2,0.6048,fail
3,0.0851,win
1,0.0045000000000000005,win
5,0.0746,win
1,0.0021,win
2,0.0031,win
0,0.0208,win
3,0.8771,fail
8,0.0829,win
1,0.0045,win
2,0.2962,win
6,0.0061,win
7,0.031,win
1,0.0172,win
6,0.1709,win
2,0.2516,win
3,0.16,win
9,0.0482,win
0,0.38959999999999995,win
1,0.005600000000000002,win
2,0.007000000000000001,win
2,0.051500000000000004,win
0,0.0113,win
8,0.9858,fail
9,0.43379999999999996,win
9,0.9904000000000002,fail
0,0.03330000000000001,win
2,0.06340000000000001,win
5,0.8853000000000001,fail
1,0.043899999999999995,win
9,0.0914,win
7,0.0344,win
8,0.9172,fail
1,0.005500000000000001,win
0,0.06709999999999999,win
4,0.137,win
1,0.0059,win
7,1.2750000000000001,fail
9,0.043800000000000006,win
6,1.0554000000000001,fail
4,0.03760000000000001,win
2,0.0684,win
6,0.0581,win
8,0.04869999999999999,win
1,0.009999999999999998,win
3,0.07360000000000003,win
7,0.0719,win
5,0.08940000000000001,win
4,0.6251999999999999,win
4,0.32900000000000007,win
1,0.0021,win
8,0.12410000000000002,win
1,0.0045,win
3,0.28889999999999993,win
8,0.4923000000000001,win
1,0.0025,win
2,0.3594,win
5,0.8269,fail
8,0.42050000000000004,win
0,0.2356,win
6,0.017499999999999998,win
2,0.13269999999999998,win
1,0.004200000000000001,win
1,0.002,win
7,1.2361,fail
1,0.0104,win
5,0.12830000000000003,win
3,0.8091999999999999,fail
4,0.3380000000000001,win
6,0.3836,win
9,0.9381000000000002,fail
5,0.33259999999999995,win
0,0.0425,win
9,0.2252,win
2,0.0145,win
2,1.1306,fail
4,0.6661000000000001,win
8,0.7133,fail
2,0.0064,win
1,0.0032999999999999995,win
7,0.1511,win
2,0.011600000000000001,win
4,0.6986000000000001,fail
9,0.0262,win
4,0.243,win
4,0.057800000000000004,win
0,0.0088,win
3,1.5224,fail
9,0.44380000000000003,win
2,0.028300000000000002,win
2,0.0207,win
3,0.017200000000000003,win
3,0.2893,win
8,1.3745,fail
3,0.028300000000000002,win
5,0.1333,win
7,0.0903,win
3,1.1059999999999999,fail
5,1.5315,fail
8,0.09390000000000001,win
1,0.0013000000000000002,win
2,0.5861000000000001,win
4,0.23979999999999996,win
4,0.3454,win
6,0.42160000000000003,win
4,0.23029999999999998,win
9,0.054900000000000004,win
5,0.8082,fail
1,0.0016,win
0,0.0145,win
6,0.0092,win
9,0.046799999999999994,win
5,0.1664,win
9,0.21500000000000002,win
5,0.5353,win
9,0.026300000000000004,win
7,0.9872999999999998,fail
3,0.4931999999999999,win
8,0.1305,win
0,0.3121,win
3,0.43279999999999996,win
7,0.0714,win
1,0.0016,win
3,0.056900000000000006,win
6,0.0493,win
7,0.0058,win
8,1.2855999999999999,fail
5,0.06490000000000001,win
9,0.6866999999999999,win
7,0.031299999999999994,win
9,0.08579999999999999,win
6,0.0027999999999999995,win
9,1.5642999999999998,fail
6,0.0166,win
3,0.12480000000000001,win
7,0.029800000000000007,win
4,0.3518,win
4,1.9243999999999999,fail
5,0.13800000000000004,win
3,1.4369999999999998,fail
5,0.1888,win
4,1.0642,fail
7,0.5909,win
8,0.049999999999999996,win
7,1.4415,fail
8,0.083,win
0,0.32699999999999996,win
7,0.03400000000000001,win
6,0.002,win
8,0.4333000000000001,win
8,0.8677,fail
7,0.036199999999999996,win
3,0.5428,win
3,1.1220999999999999,fail
1,0.0016,win
9,0.3197,win
5,0.229,win
2,0.011,win
7,0.05070000000000001,win
3,0.0494,win
5,0.9439,fail
1,0.0025,win
1,0.0016,win
2,0.09,win
1,0.0036,win
4,0.6895,fail
7,0.031700000000000006,win
4,0.2405,win
7,0.7280000000000001,fail
5,0.0432,win
4,0.31999999999999995,win
5,0.1526,win
4,0.1326,win
0,0.0256,win
8,0.2666,win
3,0.40750000000000003,win
6,0.28650000000000003,win
9,0.4032,win
6,0.0248,win
0,0.0254,win
2,0.0198,win
7,0.0488,win
4,0.04290000000000001,win
4,0.1565,win
4,0.6696999999999999,fail
4,0.036300000000000006,win
6,0.0039000000000000007,win
6,0.0211,win
4,0.061399999999999996,win
7,0.18419999999999997,win
9,0.037899999999999996,win
3,0.1668,win
4,0.09920000000000001,win
5,0.11700000000000002,win
5,0.1447,win
8,0.1709,win
7,0.014500000000000002,win
3,0.043900000000000015,win
7,0.9664999999999999,fail
2,0.0214,win
7,0.037700000000000004,win
0,0.1491,win
2,0.12430000000000002,win
4,0.29390000000000005,win
1,0.0013000000000000002,win
1,0.034199999999999994,win
6,1.5067,fail
6,0.1561,win
9,0.073,win
2,0.2181,win
8,0.6376000000000001,fail
7,0.018699999999999998,win
2,0.013299999999999998,win
0,0.0767,win
1,0.0023,win
5,0.5191999999999999,win
0,1.0022,fail
9,0.7442,fail
1,0.0034,win
7,0.6486999999999998,win
0,0.043300000000000005,win
6,0.0121,win
0,0.038099999999999995,win
8,1.0647,fail
6,0.0102,win
8,1.3578000000000001,fail
1,0.0016,win
8,0.21219999999999997,win
0,0.0041,win
3,1.0453000000000001,fail
3,0.03570000000000001,win
7,1.1054,fail
2,0.026200000000000005,win
3,0.3787000000000001,win
6,0.588,win
2,0.0034,win
1,0.0024999999999999996,win
6,0.11939999999999999,win
1,0.0016,win
1,0.0024,win
3,0.46370000000000006,win
7,0.45720000000000005,win
9,0.9776,fail
0,0.0139,win
8,0.9915999999999999,fail
0,0.3324000000000001,win
5,0.0895,win
4,0.10510000000000001,win
0,0.0835,win
2,1.7503,fail
8,0.5299,win
7,1.4308,fail
2,0.013800000000000002,win
9,0.9198999999999999,fail
8,0.06549999999999999,win
4,0.36970000000000003,win
0,0.0051,win
9,0.6644000000000001,win
5,1.4636999999999998,fail
8,1.2927,fail
5,0.0444,win
1,0.0023,win
2,0.05230000000000001,win
1,0.0016,win
3,0.0214,win
1,0.0028,win
7,1.056,fail
4,1.057,fail
5,0.34340000000000004,win
7,0.0766,win
2,0.0084,win
0,0.20359999999999998,win
9,1.3364,fail
8,1.653,fail
8,0.12369999999999999,win
6,0.3521,win
2,0.3786,win
5,0.3003,win
4,0.1466,win
1,0.0021,win
9,0.0406,win
2,1.1738000000000002,fail
1,0.0021,win
5,0.2264,win
